"Cue ID","File","Format","Duration","Source or license note","Loop flag","Number of uses","Scenes using it","Orphan status","Duplicate status","Filename-content mismatch","Loudness issue","Playback issue","Recommended action"
"radio.vo.ape.1ra7oiw","assets/sfx/radio.vo.ape.1ra7oiw.mp3","MP3","5.12","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.1sg3xkj","assets/sfx/radio.vo.ape.1sg3xkj.mp3","MP3","6.949","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.1tp6k1k","assets/sfx/radio.vo.ape.1tp6k1k.mp3","MP3","3.736","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.1twzob4","assets/sfx/radio.vo.ape.1twzob4.mp3","MP3","2.56","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.1vbtzbx","assets/sfx/radio.vo.ape.1vbtzbx.mp3","MP3","1.959","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.ape.1vmtgcz","assets/sfx/radio.vo.ape.1vmtgcz.mp3","MP3","3.187","Voice: ape. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.00ap4ga","assets/sfx/radio.vo.booski.00ap4ga.mp3","MP3","4.754","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.0elwqby","assets/sfx/radio.vo.booski.0elwqby.mp3","MP3","2.9","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.0ezdueh","assets/sfx/radio.vo.booski.0ezdueh.mp3","MP3","5.59","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.0nkxxtz","assets/sfx/radio.vo.booski.0nkxxtz.mp3","MP3","5.042","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.0rfyzi2","assets/sfx/radio.vo.booski.0rfyzi2.mp3","MP3","6.478","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.0we71e6","assets/sfx/radio.vo.booski.0we71e6.mp3","MP3","1.541","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.0wf752r","assets/sfx/radio.vo.booski.0wf752r.mp3","MP3","4.989","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.0xga563","assets/sfx/radio.vo.booski.0xga563.mp3","MP3","4.571","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.14lhuqa","assets/sfx/radio.vo.booski.14lhuqa.mp3","MP3","5.538","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.17mnqjg","assets/sfx/radio.vo.booski.17mnqjg.mp3","MP3","5.695","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.1893doy","assets/sfx/radio.vo.booski.1893doy.mp3","MP3","5.277","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.1dv87p9","assets/sfx/radio.vo.booski.1dv87p9.mp3","MP3","5.407","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.1jrobac","assets/sfx/radio.vo.booski.1jrobac.mp3","MP3","1.541","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.1ofq291","assets/sfx/radio.vo.booski.1ofq291.mp3","MP3","3.971","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.booski.1w1br50","assets/sfx/radio.vo.booski.1w1br50.mp3","MP3","6.113","Voice: booski. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.08sy7wy","assets/sfx/radio.vo.eric.08sy7wy.mp3","MP3","3.683","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.0ag3tlg","assets/sfx/radio.vo.eric.0ag3tlg.mp3","MP3","5.042","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.0isky6u","assets/sfx/radio.vo.eric.0isky6u.mp3","MP3","5.59","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.0jjnx2s","assets/sfx/radio.vo.eric.0jjnx2s.mp3","MP3","3.37","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.0k4x5j7","assets/sfx/radio.vo.eric.0k4x5j7.mp3","MP3","5.068","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.0l8waiu","assets/sfx/radio.vo.eric.0l8waiu.mp3","MP3","4.885","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.0p64d4x","assets/sfx/radio.vo.eric.0p64d4x.mp3","MP3","2.56","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.0tbrfgb","assets/sfx/radio.vo.eric.0tbrfgb.mp3","MP3","4.859","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.15r0j6n","assets/sfx/radio.vo.eric.15r0j6n.mp3","MP3","1.463","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.16d13f8","assets/sfx/radio.vo.eric.16d13f8.mp3","MP3","4.754","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.1g63ily","assets/sfx/radio.vo.eric.1g63ily.mp3","MP3","4.519","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.1ozuj33","assets/sfx/radio.vo.eric.1ozuj33.mp3","MP3","2.247","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.eric.1xc79q8","assets/sfx/radio.vo.eric.1xc79q8.mp3","MP3","4.624","Voice: eric. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.0vfnwgm","assets/sfx/radio.vo.gratin.0vfnwgm.mp3","MP3","4.571","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.0vq9wmw","assets/sfx/radio.vo.gratin.0vq9wmw.mp3","MP3","2.664","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.0x93c4r","assets/sfx/radio.vo.gratin.0x93c4r.mp3","MP3","3.37","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.11tbi9u","assets/sfx/radio.vo.gratin.11tbi9u.mp3","MP3","2.482","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.11vg89r","assets/sfx/radio.vo.gratin.11vg89r.mp3","MP3","3.37","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.18zagup","assets/sfx/radio.vo.gratin.18zagup.mp3","MP3","3.213","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.1fyfxb5","assets/sfx/radio.vo.gratin.1fyfxb5.mp3","MP3","1.411","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.1i7jnn3","assets/sfx/radio.vo.gratin.1i7jnn3.mp3","MP3","2.064","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.1moi2b0","assets/sfx/radio.vo.gratin.1moi2b0.mp3","MP3","3.187","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.1oyce4n","assets/sfx/radio.vo.gratin.1oyce4n.mp3","MP3","1.306","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.1tn1vig","assets/sfx/radio.vo.gratin.1tn1vig.mp3","MP3","3.736","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.1wry2cb","assets/sfx/radio.vo.gratin.1wry2cb.mp3","MP3","3.448","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.gratin.1x4vx7s","assets/sfx/radio.vo.gratin.1x4vx7s.mp3","MP3","3.605","Voice: gratin. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.04fa4f3","assets/sfx/radio.vo.hogmama.04fa4f3.mp3","MP3","3.631","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.05uiusz","assets/sfx/radio.vo.hogmama.05uiusz.mp3","MP3","2.56","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.0cpuis1","assets/sfx/radio.vo.hogmama.0cpuis1.mp3","MP3","2.795","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.0g0w0qx","assets/sfx/radio.vo.hogmama.0g0w0qx.mp3","MP3","2.978","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.0gtrmr4","assets/sfx/radio.vo.hogmama.0gtrmr4.mp3","MP3","4.206","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.0ht1tgl","assets/sfx/radio.vo.hogmama.0ht1tgl.mp3","MP3","1.358","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.0i4vajs","assets/sfx/radio.vo.hogmama.0i4vajs.mp3","MP3","4.206","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.0mgmll0","assets/sfx/radio.vo.hogmama.0mgmll0.mp3","MP3","5.407","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.0rfi3kc","assets/sfx/radio.vo.hogmama.0rfi3kc.mp3","MP3","3.553","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.0wuklsh","assets/sfx/radio.vo.hogmama.0wuklsh.mp3","MP3","3.683","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.11nkinf","assets/sfx/radio.vo.hogmama.11nkinf.mp3","MP3","4.807","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.hogmama.12c15xl","assets/sfx/radio.vo.hogmama.12c15xl.mp3","MP3","3.814","Voice: hogmama. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
